variables,OBS,YEAR,MONTH,U.S._STATE,POSTAL.CODE,NERC.REGION,CLIMATE.REGION,ANOMALY.LEVEL,CLIMATE.CATEGORY,OUTAGE.START.DATE,OUTAGE.START.TIME,OUTAGE.RESTORATION.DATE,OUTAGE.RESTORATION.TIME,CAUSE.CATEGORY,CAUSE.CATEGORY.DETAIL,HURRICANE.NAMES,OUTAGE.DURATION,DEMAND.LOSS.MW,CUSTOMERS.AFFECTED,RES.PRICE,COM.PRICE,IND.PRICE,TOTAL.PRICE,RES.SALES,COM.SALES,IND.SALES,TOTAL.SALES,RES.PERCEN,COM.PERCEN,IND.PERCEN,RES.CUSTOMERS,COM.CUSTOMERS,IND.CUSTOMERS,TOTAL.CUSTOMERS,RES.CUST.PCT,COM.CUST.PCT,IND.CUST.PCT,PC.REALGSP.STATE,PC.REALGSP.USA,PC.REALGSP.REL,PC.REALGSP.CHANGE,UTIL.REALGSP,TOTAL.REALGSP,UTIL.CONTRI,PI.UTIL.OFUSA,POPULATION,POPPCT_URBAN,POPPCT_UC,POPDEN_URBAN,POPDEN_UC,POPDEN_RURAL,AREAPCT_URBAN,AREAPCT_UC,PCT_LAND,PCT_WATER_TOT,PCT_WATER_INLAND,candidate_group_id,candidate_group_size,candidate_row_rank,duplicate_candidate,duplicate_excess_row,normalized_cause_category_detail,start_timestamp_local,restoration_timestamp_local,reported_duration_min,timestamp_duration_min,duration_delta_min,complete_temporal,timestamp_duration_nonnegative,reported_duration_positive,reported_duration_nonnegative,demand_loss_mw_numeric,demand_loss_known,demand_loss_positive,demand_loss_zero,customers_affected_numeric,nerc_regions,multi_nerc,source_row_primary_duration_member,source_row_known_loss_member,source_row_positive_loss_member,source_row_zero_duration_member
__MISSING__,948,2011,3,New York,NY,NPCC,Northeast,-0.7,cold,2011-03-01T00:00:00,08:00:00,2011-03-05T00:00:00,09:30:00,fuel supply emergency,Coal,__MISSING__,5850,675,__MISSING__,17.58,14.8,7.89,15.09,4038110,6147997,1078643,11530654,35.0206501730084,53.318718955577,9.35456913371956,6987631,1035992,8222,8031854,86.998979314116,12.8985412334437,0.102367398610582,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,b149dfb13389ab88f4904ad48c44d3e185228761d31fe264bd97bf72a1ebb560,1,1,false,false,coal,2011-03-01T08:00:00,2011-03-05T09:30:00,5850,5850,0,true,true,true,true,675,true,true,false,__MISSING__,NPCC,false,true,true,true,true
__MISSING__,949,2008,6,New York,NY,NPCC,Northeast,-0.5,cold,2008-06-10T00:00:00,11:00:00,2008-06-13T00:00:00,17:30:00,severe weather,storm,__MISSING__,4710,400,68000,19.41,18.75,9.81,17.98,4088496,6692967,1266139,12283323,33.2849343780995,54.4882439385499,10.3077888613692,6897087,1032105,8779,7937995,86.8870161797784,13.0020867989965,0.110594677875207,58322,48401,1.20497510382017,-3.3,19516,1120512,1.74170379255198,7.5,19212436,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,6235b3d31aa80dfe2852c423b64182f8b9996d008b396cde3ad06de9e63cd32c,1,1,false,false,storm,2008-06-10T11:00:00,2008-06-13T17:30:00,4710,4710,0,true,true,true,true,400,true,true,false,68000,NPCC,false,true,true,true,true
__MISSING__,950,2014,3,New York,NY,NPCC,Northeast,-0.4,normal,2014-03-20T00:00:00,00:00:00,2014-03-20T00:00:00,00:01:00,intentional attack,__MISSING__,__MISSING__,1,__MISSING__,__MISSING__,20.9,16.84,6.84,17.08,4301046,6231001,1379241,12154725,35.3857944132837,51.2640228388548,11.3473649136447,7046829,1045571,7862,8100268,86.9950105354539,12.9078568758466,0.0970585170762251,63217,49091,1.28775131897904,1,18048,1248299,1.44580745478447,7.3,19748858,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,399d504a68ccccf424f11f2d515745f87b8ee5bccb9bf6b55dada7a9270ffd02,1,1,false,false,__MISSING__,2014-03-20T00:00:00,2014-03-20T00:01:00,1,1,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,NPCC,false,true,false,false,true
__MISSING__,951,2003,8,New York,NY,NPCC,Northeast,0.2,normal,2003-08-14T00:00:00,16:11:00,2003-08-15T00:00:00,21:03:00,system operability disruption,__MISSING__,__MISSING__,1732,11202,3125350,14.94,14.25,7.03,13.42,4787595,6914110,1918342,13851002,34.5649722669883,49.9177604623839,13.8498427767175,6875329,977887,23625,7876995,87.2836532205492,12.4144676999287,0.299924019248457,54161,45858,1.18105892101705,0,19621,1038596,1.88918501515507,8,19175939,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,f926224bdf26bf06de90698f20b14767c2e88c787677aa6386137bb6d189e4bb,1,1,false,false,__MISSING__,2003-08-14T16:11:00,2003-08-15T21:03:00,1732,1732,0,true,true,true,true,11202,true,true,false,3125350,NPCC,false,true,true,true,true
__MISSING__,952,2011,1,New York,NY,NPCC,Northeast,-1.3,cold,2011-01-11T00:00:00,23:08:00,2011-01-11T00:00:00,23:08:00,equipment failure,generator trip,__MISSING__,0,0,0,17.25,15.4,8.97,15.49,4717252,6343171,1093624,12424996,37.9658230875889,51.0516945035636,8.80180565048069,6987631,1035992,8222,8031854,86.998979314116,12.8985412334437,0.102367398610582,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,f4453cb931f9cecaf835c285224a67fcbfbd1ddac02c1aaf0463e3a23dc40d35,1,1,false,false,generator trip,2011-01-11T23:08:00,2011-01-11T23:08:00,0,0,0,true,true,false,true,0,true,false,true,0,NPCC,false,false,false,false,true
__MISSING__,953,2011,8,New York,NY,NPCC,Northeast,-0.6,cold,2011-08-03T00:00:00,10:00:00,2011-08-19T00:00:00,10:00:00,fuel supply emergency,Coal,__MISSING__,23040,675,__MISSING__,19.25,17.05,8.36,17.11,5406845,7322466,1195400,14159584,38.1850554366569,51.7138497854174,8.4423384189818,6987631,1035992,8222,8031854,86.998979314116,12.8985412334437,0.102367398610582,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,a43df9d2969aa8cbcf978a02c7f2274b56bfadf53785c9b95c36b5775c75de26,1,1,false,false,coal,2011-08-03T10:00:00,2011-08-19T10:00:00,23040,23040,0,true,true,true,true,675,true,true,false,__MISSING__,NPCC,false,true,true,true,true
__MISSING__,954,2013,7,New York,NY,NPCC,Northeast,-0.3,normal,2013-07-18T00:00:00,11:30:00,2013-07-19T00:00:00,17:30:00,severe weather,heatwave,__MISSING__,1800,__MISSING__,__MISSING__,20.03,16.75,7.01,16.94,5550457,7350699,1519842,14662838,37.8539065902522,50.1314888700264,10.3652648961954,7027866,1040398,7960,8076230,87.0191413567964,12.8822235127033,0.0985608384109913,62610,48396,1.29370195883957,-0.3,19081,1233138,1.54735317539481,7.1,19691032,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,ba954b3339c89371d077b6c3d6461e8f42eb0495a5f6d21f84f7976b905e65bf,1,1,false,false,heatwave,2013-07-18T11:30:00,2013-07-19T17:30:00,1800,1800,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,NPCC,false,true,false,false,true
__MISSING__,955,2011,10,New York,NY,NPCC,Northeast,-0.9,cold,2011-10-29T00:00:00,16:16:00,2011-11-02T00:00:00,21:30:00,severe weather,__MISSING__,__MISSING__,6074,__MISSING__,50000,18.78,15.71,7.4,15.79,3743979,6192300,1175022,11361905,32.9520357721702,54.5005437028386,10.3417692719663,6987631,1035992,8222,8031854,86.998979314116,12.8985412334437,0.102367398610582,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,8c905e2d1546ef6a7f9d5aa8bbdb1827c7cf581951d064352eb8a2a067c12a2a,1,1,false,false,__MISSING__,2011-10-29T16:16:00,2011-11-02T21:30:00,6074,6074,0,true,true,true,true,__MISSING__,false,false,false,50000,NPCC,false,true,false,false,true
__MISSING__,956,2016,2,New York,NY,NPCC,Northeast,2,warm,2016-02-07T00:00:00,11:30:00,__MISSING__,__MISSING__,intentional attack,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,16.76,13.36,6.1,13.64,4077986,6128584,1402362,11855894,34.3962758101582,51.6922975188543,11.8283952268804,7118901,1072896,7646,8199451,86.8216786709256,13.0849736159165,0.0932501456499953,64522,50660,1.27362810896171,0.9,18427,1279883,1.43974097632362,7,19836286,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,3644f8bb39f1157d3b15a7024f6a19586991f22340ccfbf042791ead05de33d0,1,1,false,false,__MISSING__,2016-02-07T11:30:00,__MISSING__,__MISSING__,__MISSING__,__MISSING__,false,false,false,false,__MISSING__,false,false,false,__MISSING__,NPCC,false,false,false,false,false
__MISSING__,957,2007,6,New York,NY,NPCC,Northeast,-0.3,normal,2007-06-27T00:00:00,15:41:00,2007-06-27T00:00:00,16:30:00,severe weather,thunderstorm,__MISSING__,49,460,137000,18.17,16.64,8.65,15.92,4087220,6402300,1750965,12511957,32.6665125207831,51.1694533477057,13.9943335802705,6933304,1016069,12834,7962235,87.0773595604752,12.761102881289,0.161185898180599,60291,49126,1.22727272727273,0.2,19772,1153500,1.71408755960121,7.7,19132335,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,11efe5cc772259c506f4f203bb36eebb91cd7b548380372aaf7bf90a09242576,1,1,false,false,thunderstorm,2007-06-27T15:41:00,2007-06-27T16:30:00,49,49,0,true,true,true,true,460,true,true,false,137000,NPCC,false,true,true,true,true
__MISSING__,958,2011,8,New York,NY,NPCC,Northeast,-0.6,cold,2011-08-28T00:00:00,09:42:00,2011-08-30T00:00:00,00:01:00,severe weather,__MISSING__,__MISSING__,2299,__MISSING__,100000,19.25,17.05,8.36,17.11,5406845,7322466,1195400,14159584,38.1850554366569,51.7138497854174,8.4423384189818,6987631,1035992,8222,8031854,86.998979314116,12.8985412334437,0.102367398610582,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,e59b9114d577e9a457238e2a5e15fe6d50fdd7d6e30ed3ac4a443760d0310c1a,1,1,false,false,__MISSING__,2011-08-28T09:42:00,2011-08-30T00:01:00,2299,2299,0,true,true,true,true,__MISSING__,false,false,false,100000,NPCC,false,true,false,false,true
__MISSING__,959,2010,3,New York,NY,NPCC,Northeast,0.9,warm,2010-03-13T00:00:00,15:00:00,2010-03-17T00:00:00,16:00:00,severe weather,wind/rain,__MISSING__,5760,__MISSING__,153000,17.55,15.17,8.2,15.29,3914836,5998208,1075281,11228223,34.8660335655963,53.4208128926545,9.57659105986762,6954916,1038260,8364,8001564,86.9194572461084,12.97571324806,0.104529564470146,61444,47287,1.2993846088777,3.7,19931,1192065,1.67197258538754,7.6,19402920,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,7f979dc32cc9beb0950e0cd6114c950f2d8f77738d586ecd748e6e172af7ca9e,1,1,false,false,wind/rain,2010-03-13T15:00:00,2010-03-17T16:00:00,5760,5820,-60,true,true,true,true,__MISSING__,false,false,false,153000,NPCC,false,true,false,false,true
__MISSING__,960,2011,7,New York,NY,NPCC,Northeast,-0.3,normal,2011-07-22T00:00:00,11:00:00,2011-07-22T00:00:00,18:00:00,public appeal,__MISSING__,__MISSING__,420,__MISSING__,__MISSING__,19.22,17.26,8.09,17.2,5386772,7388969,1175712,14203370,37.9260133334554,52.0226467380629,8.27769747602153,6987631,1035992,8222,8031854,86.998979314116,12.8985412334437,0.102367398610582,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,1d70e2e66c40e367107b946712a4cddfb13a63247f4b1663e4b05f4f192a4dcf,1,1,false,false,__MISSING__,2011-07-22T11:00:00,2011-07-22T18:00:00,420,420,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,NPCC,false,true,false,false,true
__MISSING__,961,2010,2,New York,NY,NPCC,Northeast,1.2,warm,2010-02-25T00:00:00,17:00:00,2010-03-02T00:00:00,19:00:00,severe weather,winter storm,__MISSING__,7320,__MISSING__,55000,18.05,15.54,8.79,15.76,4110006,6143969,1052418,11573522,35.5121457409421,53.0864243399719,9.09332526434045,6954916,1038260,8364,8001564,86.9194572461084,12.97571324806,0.104529564470146,61444,47287,1.2993846088777,3.7,19931,1192065,1.67197258538754,7.6,19402920,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,d67995c03b2a07dfd3f205b58d081b40f3ad6ccdc81d0fb87c777123d87aac09,1,1,false,false,winter storm,2010-02-25T17:00:00,2010-03-02T19:00:00,7320,7320,0,true,true,true,true,__MISSING__,false,false,false,55000,NPCC,false,true,false,false,true
__MISSING__,962,2011,5,New York,NY,NPCC,Northeast,-0.4,normal,2011-05-03T00:00:00,12:00:00,2011-05-05T00:00:00,12:00:00,intentional attack,vandalism,__MISSING__,2880,0,0,18.3,15.58,7.65,15.65,3557054,5821564,1082880,10689332,33.2766724805629,54.4614387503354,10.13047400904,6987631,1035992,8222,8031854,86.998979314116,12.8985412334437,0.102367398610582,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,98e7b934356ba1907912190da6c4d44050520a061107d877a80e80b61bad0f0b,1,1,false,false,vandalism,2011-05-03T12:00:00,2011-05-05T12:00:00,2880,2880,0,true,true,true,true,0,true,false,true,0,NPCC,false,true,true,false,true
__MISSING__,963,2006,2,New York,NY,NPCC,Northeast,-0.6,cold,2006-02-17T00:00:00,04:32:00,2006-02-17T00:00:00,12:00:00,severe weather,__MISSING__,__MISSING__,448,250,200000,16.66,14.94,9.43,14.91,3938950,5940954,1113995,11242659,35.0357508841992,52.8429617940027,9.9086434979483,6829269,1004967,9115,7843381,87.0704738173499,12.8129310561351,0.11621263840173,60149,48909,1.22981455355865,3,19768,1149115,1.7202803896912,7.8,19104631,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,8f6c752e9a9f8f399b131c3c0296875f6813c2099f4dcc4b0aeee9c3a4bd9e7b,1,1,false,false,__MISSING__,2006-02-17T04:32:00,2006-02-17T12:00:00,448,448,0,true,true,true,true,250,true,true,false,200000,NPCC,false,true,true,true,true
__MISSING__,964,2010,2,New York,NY,NPCC,Northeast,1.2,warm,2010-02-23T00:00:00,22:00:00,2010-02-25T00:00:00,16:00:00,severe weather,winter storm,__MISSING__,2520,__MISSING__,150000,18.05,15.54,8.79,15.76,4110006,6143969,1052418,11573522,35.5121457409421,53.0864243399719,9.09332526434045,6954916,1038260,8364,8001564,86.9194572461084,12.97571324806,0.104529564470146,61444,47287,1.2993846088777,3.7,19931,1192065,1.67197258538754,7.6,19402920,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,d957e391d0f6b57bd66127c5db92c8cd0a763bb0ecade247fd2cc0ec6b8eb317,1,1,false,false,winter storm,2010-02-23T22:00:00,2010-02-25T16:00:00,2520,2520,0,true,true,true,true,__MISSING__,false,false,false,150000,NPCC,false,true,false,false,true
__MISSING__,965,2016,5,New York,NY,NPCC,Northeast,0.6,warm,2016-05-31T00:00:00,07:30:00,2016-06-13T00:00:00,07:27:00,fuel supply emergency,__MISSING__,__MISSING__,18717,150,__MISSING__,17.73,13.59,5.76,13.8,3317991,5736290,1407537,10674899,31.0821769835949,53.736246122797,13.1854830663972,7118901,1072896,7646,8199451,86.8216786709256,13.0849736159165,0.0932501456499953,64522,50660,1.27362810896171,0.9,18427,1279883,1.43974097632362,7,19836286,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,4660ffb8c4a319ed56104da85a157dfcdc7bfc3b9d6bc914d20032a39ac0e670,1,1,false,false,__MISSING__,2016-05-31T07:30:00,2016-06-13T07:27:00,18717,18717,0,true,true,true,true,150,true,true,false,__MISSING__,NPCC,false,true,true,true,true
__MISSING__,966,2003,8,New York,NY,NPCC,Northeast,0.2,normal,2003-08-14T00:00:00,16:10:00,2003-08-18T00:00:00,12:03:00,system operability disruption,__MISSING__,__MISSING__,5513,22934,__MISSING__,14.94,14.25,7.03,13.42,4787595,6914110,1918342,13851002,34.5649722669883,49.9177604623839,13.8498427767175,6875329,977887,23625,7876995,87.2836532205492,12.4144676999287,0.299924019248457,54161,45858,1.18105892101705,0,19621,1038596,1.88918501515507,8,19175939,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,197ec4b530517a3722166768238175fc807f2b5975140ec46e3fedffcac33ee1,1,1,false,false,__MISSING__,2003-08-14T16:10:00,2003-08-18T12:03:00,5513,5513,0,true,true,true,true,22934,true,true,false,__MISSING__,NPCC,false,true,true,true,true
__MISSING__,967,2010,6,New York,NY,NPCC,Northeast,-0.4,normal,2010-06-16T00:00:00,11:11:00,2010-06-16T00:00:00,11:32:00,system operability disruption,__MISSING__,__MISSING__,21,__MISSING__,__MISSING__,19.41,17.56,9.22,17.33,4214011,6654533,1178468,12297255,34.2678996247537,54.1139709634386,9.5831793355509,6954916,1038260,8364,8001564,86.9194572461084,12.97571324806,0.104529564470146,61444,47287,1.2993846088777,3.7,19931,1192065,1.67197258538754,7.6,19402920,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,c0fd86566f45e17c6f5de9397c91c9dde96486617fbb2709c1da0071bde23b57,1,1,false,false,__MISSING__,2010-06-16T11:11:00,2010-06-16T11:32:00,21,21,0,true,true,true,true,__MISSING__,false,false,false,__MISSING__,NPCC,false,true,false,false,true
__MISSING__,968,2003,11,New York,NY,NPCC,Northeast,0.3,normal,2003-11-13T00:00:00,07:30:00,2003-11-14T00:00:00,18:30:00,severe weather,heavy wind,__MISSING__,2100,180,50280,14.23,12.24,6.65,11.9,3450476,5590153,1771786,11028819,31.2859971679651,50.6867779768623,16.0650564670614,6875329,977887,23625,7876995,87.2836532205492,12.4144676999287,0.299924019248457,54161,45858,1.18105892101705,0,19621,1038596,1.88918501515507,8,19175939,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,1f2a29d113472791f5b04f7c5c3592cc2e7e8c470722710f3788ab48a97498ae,1,1,false,false,heavy wind,2003-11-13T07:30:00,2003-11-14T18:30:00,2100,2100,0,true,true,true,true,180,true,true,false,50280,NPCC,false,true,true,true,true
__MISSING__,969,2004,1,New York,NY,NPCC,Northeast,0.3,normal,2004-01-08T00:00:00,15:00:00,2004-01-10T00:00:00,19:00:00,public appeal,__MISSING__,__MISSING__,3120,100,18600,13.32,11.97,6.64,11.62,4473465,6368934,1780950,12843931,34.8294069782841,49.587108495055,13.8660819650931,6794431,981964,10132,7786682,87.257075606786,12.610814208157,0.130119606785021,55866,47037,1.18770329740417,3.1,20000,1071033,1.86735609453677,7.7,19171567,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,2ba3ddefe8966a12f7bb19ef49f85aba37c5761a69c821424935da22281e4c33,1,1,false,false,__MISSING__,2004-01-08T15:00:00,2004-01-10T19:00:00,3120,3120,0,true,true,true,true,100,true,true,false,18600,NPCC,false,true,true,true,true
__MISSING__,970,2011,8,New York,NY,NPCC,Northeast,-0.6,cold,2011-08-28T00:00:00,07:00:00,2011-09-03T00:00:00,00:01:00,severe weather,__MISSING__,__MISSING__,8221,__MISSING__,99700,19.25,17.05,8.36,17.11,5406845,7322466,1195400,14159584,38.1850554366569,51.7138497854174,8.4423384189818,6987631,1035992,8222,8031854,86.998979314116,12.8985412334437,0.102367398610582,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,e16393bba6175d16029c7ded687eb0851786bb838360434cdc44a338db6cde97,1,1,false,false,__MISSING__,2011-08-28T07:00:00,2011-09-03T00:01:00,8221,8221,0,true,true,true,true,__MISSING__,false,false,false,99700,NPCC,false,true,false,false,true
__MISSING__,971,2005,6,New York,NY,NPCC,Northeast,0.2,normal,2005-06-06T00:00:00,12:00:00,2005-06-08T00:00:00,18:00:00,severe weather,thunderstorm,__MISSING__,3240,__MISSING__,65000,15.58,14.79,7.52,13.96,3921290,6476791,1726203,12359479,31.7269846083318,52.4034305976813,13.9666324122562,6787382,988891,9217,7785517,87.1795925691255,12.7016741470091,0.118386486086923,58421,48090,1.21482636722811,4.6,19265,1117747,1.72355640408787,7.8,19132610,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,862888aef07c12663f7b374186cfcd4c03c4a9b4c735809b2810bf5b530713f3,1,1,false,false,thunderstorm,2005-06-06T12:00:00,2005-06-08T18:00:00,3240,3240,0,true,true,true,true,__MISSING__,false,false,false,65000,NPCC,false,true,false,false,true
__MISSING__,972,2011,8,New York,NY,NPCC,Northeast,-0.6,cold,2011-08-28T00:00:00,00:01:00,2011-08-30T00:00:00,00:01:00,severe weather,__MISSING__,__MISSING__,2880,__MISSING__,180000,19.25,17.05,8.36,17.11,5406845,7322466,1195400,14159584,38.1850554366569,51.7138497854174,8.4423384189818,6987631,1035992,8222,8031854,86.998979314116,12.8985412334437,0.102367398610582,61290,47586,1.28798386079939,-0.3,19725,1196493,1.64856793980408,7.4,19523202,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,341130ce35cca623c2af2b49f80244a99616a83976a37e4b72da283aee30a9ba,1,1,false,false,__MISSING__,2011-08-28T00:01:00,2011-08-30T00:01:00,2880,2880,0,true,true,true,true,__MISSING__,false,false,false,180000,NPCC,false,true,false,false,true
__MISSING__,973,2015,7,New York,NY,NPCC,Northeast,1.2,warm,2015-07-29T00:00:00,16:45:00,2015-07-29T00:00:00,21:00:00,fuel supply emergency,__MISSING__,__MISSING__,255,500,__MISSING__,18.74,16.19,6.15,15.93,4847159,7098612,1512700,13692504,35.4000919043003,51.8430522277006,11.0476505977285,7079097,1055136,7630,8141870,86.9468193424852,12.9593815671338,0.0937131150460521,63929,49844,1.28258165476286,1.1,17966,1274112,1.41008011854531,7.3,19795791,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,0fbd8e1ac124772eca28efadd2beea903776ae9bd7ea9d18fe0a8e5953c61557,1,1,false,false,__MISSING__,2015-07-29T16:45:00,2015-07-29T21:00:00,255,255,0,true,true,true,true,500,true,true,false,__MISSING__,NPCC,false,true,true,true,true
__MISSING__,974,2013,7,New York,NY,NPCC,Northeast,-0.3,normal,2013-07-17T00:00:00,15:30:00,2013-07-19T00:00:00,06:45:00,fuel supply emergency, Natural Gas,__MISSING__,2355,417,__MISSING__,20.03,16.75,7.01,16.94,5550457,7350699,1519842,14662838,37.8539065902522,50.1314888700264,10.3652648961954,7027866,1040398,7960,8076230,87.0191413567964,12.8822235127033,0.0985608384109913,62610,48396,1.29370195883957,-0.3,19081,1233138,1.54735317539481,7.1,19691032,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,d5406a4b41bea7a4b2920100b41f9fa4e5a214d9dce95dc3d500d2735fe313f7,1,1,false,false,natural gas,2013-07-17T15:30:00,2013-07-19T06:45:00,2355,2355,0,true,true,true,true,417,true,true,false,__MISSING__,NPCC,false,true,true,true,true
__MISSING__,975,2015,9,New York,NY,NPCC,Northeast,1.7,warm,2015-09-13T00:00:00,17:56:00,2015-09-13T00:00:00,20:37:00,intentional attack,vandalism,__MISSING__,161,0,0,18.41,16.12,6.46,15.81,4934555,7133694,1546047,13843996,35.6440076983553,51.5291538656902,11.1676354139368,7079097,1055136,7630,8141870,86.9468193424852,12.9593815671338,0.0937131150460521,63929,49844,1.28258165476286,1.1,17966,1274112,1.41008011854531,7.3,19795791,87.87,5.21,4161.4,1700,54.6,8.68,1.26,86.3825497204656,13.6174502795344,3.64586197415452,886092056f7efd6bf8ce296b796fc325e10015493651b2cd1a08475dcedd941a,1,1,false,false,vandalism,2015-09-13T17:56:00,2015-09-13T20:37:00,161,161,0,true,true,true,true,0,true,false,true,0,NPCC,false,true,true,false,true
